Ano;Mês;"Código ISIC Grupo";"Descrição ISIC Grupo";"Valor FOB (US$)";"Quilograma Líquido"
2001;01;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";16465908;3031434
2001;11;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";14792393;3113244
2001;08;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";13763654;2881358
2001;09;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";13058716;2969923
2001;06;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";12399802;2486565
2001;07;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";9057853;2276955
2000;12;291;"Fabricação de veículos automotores";328764827;45001201
2000;05;291;"Fabricação de veículos automotores";317503123;44684985
2000;07;291;"Fabricação de veículos automotores";304439646;41777654
2000;06;291;"Fabricação de veículos automotores";300163186;42496098
2000;10;291;"Fabricação de veículos automotores";295399406;40963209
2000;08;291;"Fabricação de veículos automotores";291823284;40713791
2000;09;291;"Fabricação de veículos automotores";268351183;37866792
2000;04;291;"Fabricação de veículos automotores";244646784;35436667
2000;03;291;"Fabricação de veículos automotores";243254813;34999121
2000;11;291;"Fabricação de veículos automotores";233831029;32410905
2000;02;291;"Fabricação de veículos automotores";208900080;32072708
2000;03;293;"Fabricação de peças e acessórios para veículos automotores";193230663;58471600
2000;05;293;"Fabricação de peças e acessórios para veículos automotores";183896287;52887482
2000;08;293;"Fabricação de peças e acessórios para veículos automotores";180090657;54182106
2000;10;293;"Fabricação de peças e acessórios para veículos automotores";177926982;51360991
2000;06;293;"Fabricação de peças e acessórios para veículos automotores";176625780;51541099
2000;09;293;"Fabricação de peças e acessórios para veículos automotores";173562510;49755857
2000;07;293;"Fabricação de peças e acessórios para veículos automotores";173005725;48927900
2000;04;293;"Fabricação de peças e acessórios para veículos automotores";171766515;48280794
2000;11;293;"Fabricação de peças e acessórios para veículos automotores";167283813;49501401
2000;02;293;"Fabricação de peças e acessórios para veículos automotores";165338921;49616786
2000;12;293;"Fabricação de peças e acessórios para veículos automotores";164617560;43452503
2000;01;293;"Fabricação de peças e acessórios para veículos automotores";122945326;37386958
2000;01;291;"Fabricação de veículos automotores";115081892;17220556
2000;12;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";30331346;4889476
2000;09;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";18419212;3923788
2000;07;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";18265472;3920604
2000;10;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";17776485;2813627
2000;01;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";17565799;3523132
2000;05;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";17493047;3548389
2000;02;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";16629878;3308048
2000;03;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";16206819;3395085
2000;08;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";16086345;2761336
2000;11;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";15123913;2689904
2000;06;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";14135222;3137787
2000;04;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";13720099;2946616
